cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,1,0,0,2,0,0,0
I1,0,1,0,1,0,1,2,0,0,0
I2,2,1,0,1,0,1,2,0,0,2
216_4,2,1,1,1,0,1,2,0,0,2
216_3,2,1,0,1,0,1,2,0,0,2
I3,1,1,0,1,0,1,2,1,0,0
216_2,1,1,0,1,2,1,2,1,0,0
216_1,1,1,0,1,0,1,2,1,0,0
I4,0,0,0,1,1,0,2,0,1,0
I5,0,0,0,1,1,1,2,1,1,0
216_10,0,1,0,1,1,1,2,1,1,0
216_9,1,1,0,1,1,1,2,1,1,0
I6,0,0,0,1,1,0,2,0,1,0
I7,0,0,0,1,1,0,2,0,1,1
216_8,0,0,0,1,1,0,2,0,1,1
216_7,0,2,0,1,1,0,2,0,1,1
I8,1,1,0,1,1,2,2,0,1,2
216_6,1,1,0,1,1,2,2,0,1,2
216_5,1,1,0,1,1,2,2,0,1,2
Evolve tree: [&R] ((((216_5:11,216_6:11)I8:36,(216_7:9,216_8:9)I7:38)I6:43,(216_9:39,216_10:39)I5:51)I4:49,((216_1:29,216_2:29)I3:51,(216_3:28,216_4:28)I2:52)I1:59)I0:76;
