cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,2,0,0,0,0,0,0,0
I2,0,0,2,0,0,0,1,0,2,0
216_16,0,0,2,2,0,0,1,0,2,0
216_15,0,0,2,0,0,1,1,0,2,0
I3,1,0,2,2,0,2,0,2,0,0
216_17,1,0,2,2,1,2,1,2,0,2
216_24,1,0,2,2,1,2,0,2,1,0
I4,1,0,0,0,1,0,0,2,0,2
I5,1,0,0,0,1,0,0,2,0,2
I6,1,0,0,0,1,1,1,2,0,2
I7,1,0,0,0,1,1,1,2,0,2
216_14,1,0,0,0,1,1,1,2,1,2
216_13,1,1,0,0,1,1,1,2,0,2
I8,1,0,0,0,1,1,1,2,0,2
216_12,1,0,2,0,1,1,1,2,0,2
216_11,1,0,0,0,1,1,1,2,0,2
I9,1,0,0,1,1,1,0,2,1,2
I10,1,0,0,1,1,1,1,2,1,2
216_8,1,0,0,1,1,1,1,2,1,2
216_7,1,0,0,1,1,1,1,2,1,2
I11,1,0,0,1,1,1,0,2,1,2
216_10,1,0,0,1,1,1,0,2,1,2
216_9,1,0,0,1,1,1,0,2,1,2
I12,1,0,2,0,1,1,0,2,2,2
I13,1,1,2,1,1,1,0,2,2,2
216_2,1,1,2,1,1,1,0,2,2,2
216_1,1,1,2,1,1,1,2,2,2,2
I14,1,0,2,0,1,1,0,2,2,2
I15,1,1,2,0,1,1,0,2,2,2
216_4,1,1,2,0,1,1,0,2,2,2
216_3,1,1,2,0,1,1,0,2,2,2
I16,1,0,2,0,1,1,2,2,2,2
216_6,1,0,2,0,1,1,2,2,2,2
216_5,1,0,2,0,1,1,2,2,2,2
Evolve tree: [&R] (((((216_5:35,216_6:35)I16:44,(216_3:34,216_4:34)I15:45)I14:50,(216_1:40,216_2:40)I13:89)I12:45,(((216_9:39,216_10:39)I11:44,(216_7:38,216_8:38)I10:45)I9:45,((216_11:36,216_12:36)I8:46,(216_13:36,216_14:36)I7:46)I6:46)I5:46)I4:41,((216_24:133,216_17:133)I3:41,(216_15:20,216_16:20)I2:154)I1:41)I0;
