cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_15,2,1,2,0,0,2,0,1,0,0
216_14,2,0,2,0,1,2,0,1,0,0
216_17,2,0,2,1,0,2,0,0,0,1
216_16,2,0,2,1,0,2,0,0,0,1
216_19,2,0,2,1,2,1,2,0,2,0
216_18,2,0,2,1,2,0,0,0,2,0
216_21,2,0,2,1,0,0,0,0,2,1
216_20,2,2,2,1,0,0,0,0,2,1
216_11,1,2,2,0,2,0,2,0,1,1
216_13,0,0,2,2,2,0,1,1,1,1
216_12,0,0,2,2,2,0,1,1,1,1
216_9,0,0,2,0,2,0,2,0,1,1
216_8,0,0,2,0,2,0,2,0,1,1
216_7,0,0,2,0,2,1,2,0,1,1
216_6,0,0,2,0,2,1,2,0,1,1
216_1,0,0,2,1,2,0,2,1,2,2
216_5,0,1,2,1,2,1,2,1,0,2
216_4,2,1,2,1,2,0,0,1,0,2
216_3,2,1,2,1,2,0,0,0,0,2
