cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,2,1,2,0,1,1
I1,0,0,2,0,2,1,2,2,1,1
I2,0,0,2,2,2,1,2,2,1,1
216_2,0,0,2,2,2,1,2,2,1,1
216_1,0,0,2,2,2,1,2,2,1,1
I3,0,0,2,2,2,1,2,2,1,1
216_4,1,0,2,2,2,1,2,2,1,1
216_3,0,0,2,2,2,1,2,2,1,1
I4,0,2,0,0,2,1,2,1,1,1
I5,0,2,1,0,2,1,2,1,1,1
216_10,0,2,1,0,2,1,2,1,1,1
216_9,0,2,1,0,2,1,2,1,1,1
I6,0,2,2,1,2,1,2,1,1,1
I7,0,2,2,1,2,1,2,1,1,1
216_8,0,2,2,1,2,1,2,1,1,1
216_7,0,2,2,1,2,1,2,1,1,1
I8,1,2,2,1,2,1,2,1,1,1
216_6,1,2,2,1,2,1,2,1,1,1
216_5,1,2,2,1,2,1,2,1,1,1
Evolve tree: [&R] ((((216_5:5,216_6:5)I8:38,(216_7:5,216_8:5)I7:38)I6:49,(216_9:40,216_10:40)I5:52)I4:67,((216_3:45,216_4:45)I3:45,(216_1:40,216_2:40)I2:50)I1:69)I0:56;
