216_6,184.0,165.0
216_5,193.0,174.0
216_4,207.0,168.0
216_3,210.0,184.0
216_2,197.0,215.0
216_1,217.0,227.0
216_16,202.0,123.0
216_15,195.0,147.0
216_14,150.0,124.0
216_13,163.0,148.0
216_28,137.0,192.0
216_27,141.0,216.0
216_26,107.0,175.0
216_25,108.0,192.0
216_32,184.0,196.0
216_31,181.0,209.0
216_30,171.0,182.0
216_29,156.0,198.0
216_24,155.0,155.0
216_23,140.0,166.0
216_22,152.0,179.0
216_21,124.0,179.0
216_20,127.0,201.0
216_19,119.0,225.0
216_18,114.0,212.0
216_17,126.0,240.0
