cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,2,1,1,2,0,0,1,2,1,0
I2,2,1,1,2,0,0,1,2,1,0
216_8,2,1,1,2,0,0,1,2,1,0
216_7,2,1,1,2,0,0,1,2,1,0
I3,2,1,1,2,0,2,1,2,1,0
216_10,2,1,1,2,0,2,1,2,1,0
216_9,2,1,1,2,0,2,1,2,1,0
I4,0,2,0,0,0,2,0,0,0,0
I5,0,2,0,0,1,2,1,2,2,0
216_6,0,2,0,0,1,2,1,2,2,1
216_5,0,2,0,0,1,2,1,2,2,0
I6,2,2,0,0,1,2,1,0,0,0
I7,2,2,2,0,1,2,1,0,0,0
216_2,2,2,2,0,1,2,1,0,0,0
216_1,2,2,2,0,1,2,1,0,0,2
I8,2,2,1,0,1,2,1,0,0,2
216_4,2,2,1,0,1,2,1,0,2,2
216_3,2,2,1,0,1,2,1,0,0,2
Evolve tree: [&R] ((((216_3:31,216_4:31)I8:59,(216_1:29,216_2:29)I7:61)I6:60,(216_5:28,216_6:28)I5:122)I4:50,((216_9:14,216_10:14)I3:59,(216_7:7,216_8:7)I2:66)I1:127)I0:15;
