cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,1,0,0,0,0,1,0,2,0,1
I2,1,2,0,1,0,1,2,2,2,1
216_15,1,2,0,1,0,1,2,2,2,1
I3,1,2,0,1,0,1,2,2,2,1
216_14,1,2,0,1,0,1,2,2,2,1
216_13,1,2,0,1,0,1,2,2,2,1
I4,1,1,0,0,0,1,0,2,0,1
I5,1,1,1,0,0,1,0,2,0,1
216_20,1,1,1,0,0,1,0,2,1,1
216_19,1,1,1,0,2,1,0,2,0,1
I6,1,1,0,2,2,1,2,2,2,1
216_18,1,1,0,2,2,1,2,2,2,1
216_17,1,1,0,2,2,1,2,2,2,1
I7,0,0,0,0,0,0,0,0,0,2
I8,0,0,0,2,0,1,0,0,1,2
I9,0,0,0,2,0,1,0,0,1,2
216_12,0,0,0,2,0,1,0,0,1,2
216_11,0,0,2,2,0,1,2,2,1,2
I10,0,0,1,2,1,1,0,1,1,2
216_10,1,0,1,2,1,1,0,1,1,2
216_9,0,0,1,2,1,1,0,1,1,2
I11,0,0,0,0,0,2,0,0,0,2
I12,0,0,0,1,0,2,0,0,2,2
I13,2,0,0,1,1,2,0,0,2,2
216_2,2,0,1,1,1,2,0,0,2,2
216_1,2,0,0,1,1,2,0,0,2,2
I14,0,0,2,1,0,2,0,1,2,2
216_4,0,0,2,1,0,2,0,1,2,2
216_3,0,0,2,1,0,2,0,1,2,2
I15,0,0,0,0,0,2,0,0,1,2
I16,0,2,0,0,1,2,0,2,1,2
216_6,0,2,0,0,1,2,0,2,1,2
216_5,0,2,0,0,1,2,0,2,1,2
I17,0,0,0,0,0,2,0,0,1,2
216_8,0,0,0,0,0,2,0,0,1,2
216_7,0,0,0,0,0,2,0,2,1,2
Evolve tree: [&R] (((((216_7:15,216_8:15)I17:44,(216_5:6,216_6:6)I16:53)I15:49,((216_3:11,216_4:11)I14:43,(216_1:6,216_2:6)I13:48)I12:54)I11:46,((216_9:42,216_10:42)I10:55,(216_11:42,216_12:42)I9:55)I8:57)I7:42,(((216_17:41,216_18:41)I6:56,(216_19:41,216_20:41)I5:56)I4:57,((216_13:28,216_14:28)I3:63,216_15:91)I2:63)I1:42)I0:19;
