cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,0,0,0
I2,2,0,0,0,0,0,0,0,0,0
216_15,2,0,0,1,1,1,1,0,0,2
I3,2,0,0,0,0,0,0,0,0,0
216_14,2,0,0,0,1,0,0,0,0,0
216_13,2,2,0,2,0,0,0,0,2,0
I4,0,0,0,0,0,1,2,0,0,2
I5,0,2,0,0,0,1,2,1,2,2
216_20,0,2,0,0,0,1,2,1,2,2
216_19,0,2,0,0,0,1,2,1,2,2
I6,0,2,0,0,0,1,2,1,0,2
216_18,2,2,0,0,2,1,2,1,1,2
216_17,0,2,0,2,0,1,2,1,0,2
I7,1,0,0,0,0,1,0,0,0,0
I8,1,0,0,0,0,1,0,0,0,0
I9,1,0,2,0,0,1,2,1,0,0
216_12,1,0,2,0,0,1,2,1,0,2
216_11,1,0,2,0,0,1,2,1,0,0
I10,1,1,0,0,0,1,0,1,0,0
216_10,1,1,2,0,1,1,0,1,0,0
216_9,1,1,0,0,0,1,0,1,0,1
I11,1,1,0,2,0,1,2,0,0,1
I12,1,1,0,2,1,1,2,1,1,1
I13,1,1,0,2,1,1,2,1,1,1
216_2,1,1,0,2,1,1,2,1,1,1
216_1,1,1,0,2,1,1,2,1,1,1
I14,1,1,0,2,1,1,2,1,1,1
216_4,1,1,0,2,1,1,2,1,1,1
216_3,1,1,0,2,1,1,2,1,1,1
I15,1,1,1,2,0,1,2,1,0,1
I16,1,1,1,2,0,1,2,1,0,1
216_6,1,1,1,2,0,1,2,1,0,1
216_5,1,1,1,2,0,1,2,1,1,1
I17,1,1,1,2,0,1,2,1,1,1
216_8,1,1,1,2,0,1,2,1,1,1
216_7,1,1,1,2,0,1,2,1,1,1
Evolve tree: [&R] (((((216_7:15,216_8:15)I17:44,(216_5:6,216_6:6)I16:53)I15:49,((216_3:11,216_4:11)I14:43,(216_1:6,216_2:6)I13:48)I12:54)I11:46,((216_9:42,216_10:42)I10:55,(216_11:42,216_12:42)I9:55)I8:57)I7:42,(((216_17:41,216_18:41)I6:56,(216_19:41,216_20:41)I5:56)I4:57,((216_13:28,216_14:28)I3:63,216_15:91)I2:63)I1:42)I0:19;
